TOKUISAKI.CSV
"得意先コード","納入先コード","相手先区分","諸口区分","TokNGKBN","請求先コード","得意先略称","担当者コード","締め日１","締め日２","入金日１","入金日２","サイト","TokNyuSit2","売上端数処理区分","消費税端数処理区分","TokCurrency","消費税単位区分","伝票発行時期","伝票様式ＮＯ","伝票記号","伝票番号桁数","伝票採番区分","出荷ﾘｰﾄﾞﾀｲﾑ","売上送信区分","単価ﾁｪｯｸ区分","運送業者ｺｰﾄﾞ","便ｺｰﾄﾞ","請求書発行有無区分","出荷元工場","出荷元倉庫","TokAreCD","自由使用欄１","自由使用欄２","自由使用欄３","自由使用欄４","自由使用欄５","TokFree6","TokFree7","TokFree8","TokFree9","TokFree10"
"T0000","","4","","","T0000","サンプル依頼先(本社)","","01","","01","","00","","0","0","","","0","00","","6","0","0","","","","","1","","","","0","","","","","","","","",""
"T0010","","4","","1","T0010","TKTT","000500","31","","31","","00","","0","0","","9","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0011","","4","","","T0011","東新油脂","","31","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0015","","4","","","T0015","富士商事","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0015","H042","5","","","T0015","飯田塗料","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0015","H043","5","","","T0015","影山","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0015","H094","5","","","T0015","白電","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0015","H111","5","","","T0015","松沢","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0015","H129","5","","","T0015","渡辺塗装","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0020","","4","","","T0020","旭真空","000440","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0020","H093","5","","","T0020","ノグチ真空","000440","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0020","H165","5","","","T0020","㈱大友製作所　高萩工","000440","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0020","H181","5","","","T0020","川口","000440","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0020","H187","5","","","T0020","シーズ","000440","20","","20","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0050","","4","","","T0060","伊坂本社","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0050","H071","5","","","T0060","伊坂藤枝","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0050","H131","5","","","T0060","旭","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0050","KEL01","5","","","T0060","伊坂藤枝","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0050","KEL02","5","","","T0060","鈴与メタノールセンタ","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0050","KEL03","5","","","T0060","日本通運航空","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0050","KEL04","5","","","T0060","日本通運㈱静岡航空支","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0050","TAD02","5","","","T0060","鈴与㈱メタノール","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","","4","","","T0060","伊坂藤枝","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","H006","5","","","T0060","吉田技研","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","H031","5","","","T0060","三栄産業㈱","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","H033","5","","","T0060","㈱タミヤ","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","H047","5","","","T0060","美光産業","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","H048","5","","","T0060","富士産業","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","H057","5","","","T0060","不二蒸着","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","H058","5","","","T0060","肥田電器","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","H063","5","","","T0060","光輝社　焼津","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H077","5","","","T0060","トモノ","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H079","5","","","T0060","ニシイ","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H084","5","","","T0060","美光九州","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H096","5","","","T0060","海野技研","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H143","5","","","T0060","美野里真空","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H155","5","","","T0060","スギヤマ","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H156","5","","","T0060","伊坂本社","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H158","5","","","T0060","川口真空","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H160","5","","","T0060","メサック","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H164","5","","","T0060","タカハシ工業","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H188","5","","","T0060","朝日真空㈱","000210","20","","05","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H197","5","","","T0060","静浦精工","000210","20","","05","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","H203","5","","","T0060","カネナカ","000210","20","","05","","","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0060","KEL02","5","","","T0060","","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","PHT01","5","","","T0060","アオキトランス","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","PHT02","5","","","T0060","鈴与㈱","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","PHT03","5","","","T0060","タミヤ","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","TAD03","5","","","T0060","鶴見倉庫","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0060","TAD11","5","","","T0060","㈱日陸　横浜物流","000210","20","","05","","01","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0070","","4","","","T0070","鵜飼塗料商事","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0070","H008","5","","","T0070","セイコー電化","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0070","H009","5","","","T0070","神村メッキ　愛知","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0070","H010","5","","","T0070","協和理化","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0070","H011","5","","","T0070","中部真空","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0070","H012","5","","","T0070","杉浦木型","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0070","H013","5","","","T0070","アサヒ電子","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0070","H032","5","","","T0070","玉善","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0070","H051","5","","","T0070","アイアン","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","0","","","","","","","","",""
"T0070","H068","5","","","T0070","三和真空","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0070","H074","5","","","T0070","伊藤真空　本社","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0070","H075","5","","","T0070","伊藤真空　尾西","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0070","H087","5","","","T0070","澤政","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0070","H088","5","","","T0070","守田屋塗料","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
"T0070","H090","5","","","T0070","アーク名古屋","000210","20","","15","","00","","0","0","","","0","00","","6","0","0","","","","","","","","","","","","","","","","","",""
